,locationid,latitude,longitude,shapewkt,X,country,CONST_CODE,WARD_NAME,CONSTITUEN,COUNTY_ASS,COUNTY_A_1,COUNTY_COD,COUNTY_NAME
615,10258938,2.792,38.875,"POLYGON ((38.833332457999944 2.7499997629999839, 38.916665790999943 2.7499997629999839, 38.916665790999943 2.8333330959999841, 38.833332457999944 2.8333330959999841, 38.833332457999944 2.7499997629999839))",680,Kenya,45,BUTIYE,MOYALE,221,BUTIYE,10,MARSABIT
616,10258983,1.375,38.292,"POLYGON ((38.249999126999938 1.3333331019999903, 38.333332459999937 1.3333331019999903, 38.333332459999937 1.4166664349999902, 38.249999126999938 1.4166664349999902, 38.249999126999938 1.3333331019999903))",1054,Kenya,49,CHARI,ISIOLO NORTH,243,CHARI,11,ISIOLO
617,10259349,1.625,37.625,"POLYGON ((37.583332462999948 1.5833331009999867, 37.666665795999947 1.5833331009999867, 37.666665795999947 1.6666664339999866, 37.583332462999948 1.6666664339999866, 37.583332462999948 1.5833331009999867))",922,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
618,10259555,0.792,38.125,"POLYGON ((38.083332460999941 0.74999977099998461, 38.16666579399994 0.74999977099998461, 38.16666579399994 0.83333310399998461, 38.083332460999941 0.83333310399998461, 38.083332460999941 0.74999977099998461))",664,Kenya,50,KINNA,ISIOLO SOUTH,249,KINNA,11,ISIOLO
619,10259575,3.375,36.458,"POLYGON ((36.416665800999965 3.3333330939999897, 36.499999133999964 3.3333330939999897, 36.499999133999964 3.41666642699999, 36.416665800999965 3.41666642699999, 36.416665800999965 3.3333330939999897))",1022,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
620,10259581,3.542,38.292,"POLYGON ((38.249999126999938 3.4999997599999872, 38.333332459999937 3.4999997599999872, 38.333332459999937 3.5833330929999874, 38.249999126999938 3.5833330929999874, 38.249999126999938 3.4999997599999872))",1198,Kenya,45,URAN,MOYALE,226,URAN,10,MARSABIT
621,10259589,2.875,37.042,"POLYGON ((36.999999131999942 2.83333309599999, 37.083332464999941 2.83333309599999, 37.083332464999941 2.91666642899999, 36.999999131999942 2.91666642899999, 36.999999131999942 2.83333309599999))",1098,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
622,10259600,2.875,38.625,"POLYGON ((38.583332458999962 2.83333309599999, 38.666665791999961 2.83333309599999, 38.666665791999961 2.91666642899999, 38.583332458999962 2.91666642899999, 38.583332458999962 2.83333309599999))",873,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
623,10259639,0.958,38.125,"POLYGON ((38.083332460999941 0.91666643699998929, 38.16666579399994 0.91666643699998929, 38.16666579399994 0.9999997699999893, 38.083332460999941 0.9999997699999893, 38.083332460999941 0.91666643699998929))",1796,Kenya,49,CHARI,ISIOLO NORTH,243,CHARI,11,ISIOLO
624,10259686,2.458,37.542,"POLYGON ((37.499999129999964 2.4166664309999888, 37.583332462999962 2.4166664309999888, 37.583332462999962 2.4999997639999889, 37.499999129999964 2.4999997639999889, 37.499999129999964 2.4166664309999888))",1258,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
625,10260002,1.958,37.958,"POLYGON ((37.916665794999943 1.916666432999989, 37.999999127999942 1.916666432999989, 37.999999127999942 1.9999997659999889, 37.916665794999943 1.9999997659999889, 37.916665794999943 1.916666432999989))",1792,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
626,10260639,3.292,37.042,"POLYGON ((36.999999131999942 3.2499997609999838, 37.083332464999941 3.2499997609999838, 37.083332464999941 3.3333330939999839, 36.999999131999942 3.3333330939999839, 36.999999131999942 3.2499997609999838))",1373,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
627,10260644,3.125,37.208,"POLYGON ((37.16666579799994 3.0833330949999862, 37.249999130999939 3.0833330949999862, 37.249999130999939 3.1666664279999863, 37.16666579799994 3.1666664279999863, 37.16666579799994 3.0833330949999862))",1037,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
628,10260666,2.792,38.792,"POLYGON ((38.74999912499996 2.7499997629999839, 38.833332457999958 2.7499997629999839, 38.833332457999958 2.8333330959999841, 38.74999912499996 2.8333330959999841, 38.74999912499996 2.7499997629999839))",1749,Kenya,45,OBBU,MOYALE,227,OBBU,10,MARSABIT
629,10261315,1.708,38.958,"POLYGON ((38.916665790999957 1.6666664339999855, 38.999999123999956 1.6666664339999855, 38.999999123999956 1.7499997669999854, 38.916665790999957 1.7499997669999854, 38.916665790999957 1.6666664339999855))",682,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
630,10261319,2.708,38.542,"POLYGON ((38.499999125999949 2.6666664299999852, 38.583332458999948 2.6666664299999852, 38.583332458999948 2.7499997629999853, 38.499999125999949 2.7499997629999853, 38.499999125999949 2.6666664299999852))",1201,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
631,10261321,3.542,37.292,"POLYGON ((37.249999130999953 3.4999997599999872, 37.333332463999952 3.4999997599999872, 37.333332463999952 3.5833330929999874, 37.249999130999953 3.5833330929999874, 37.249999130999953 3.4999997599999872))",721,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
632,10261338,2.625,37.375,"POLYGON ((37.333332463999966 2.5833330969999864, 37.416665796999965 2.5833330969999864, 37.416665796999965 2.6666664299999865, 37.333332463999966 2.6666664299999865, 37.333332463999966 2.5833330969999864))",310,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
633,10261436,2.792,36.958,"POLYGON ((36.916665798999958 2.7499997629999839, 36.999999131999957 2.7499997629999839, 36.999999131999957 2.8333330959999841, 36.916665798999958 2.8333330959999841, 36.916665798999958 2.7499997629999839))",1780,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
634,10261478,4.208,36.875,"POLYGON ((36.833332465999945 4.1666664239999847, 36.916665798999944 4.1666664239999847, 36.916665798999944 4.2499997569999843, 36.833332465999945 4.2499997569999843, 36.833332465999945 4.1666664239999847))",12,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
635,10261498,3.125,37.125,"POLYGON ((37.083332464999955 3.0833330949999862, 37.166665797999954 3.0833330949999862, 37.166665797999954 3.1666664279999863, 37.083332464999955 3.1666664279999863, 37.083332464999955 3.0833330949999862))",223,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
636,10261775,2.542,36.792,"POLYGON ((36.74999913299996 2.4999997639999876, 36.833332465999959 2.4999997639999876, 36.833332465999959 2.5833330969999877, 36.74999913299996 2.5833330969999877, 36.74999913299996 2.4999997639999876))",642,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
637,10261889,2.625,37.708,"POLYGON ((37.666665795999961 2.5833330969999864, 37.74999912899996 2.5833330969999864, 37.74999912899996 2.6666664299999865, 37.666665795999961 2.6666664299999865, 37.666665795999961 2.5833330969999864))",239,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
638,10262096,1.125,37.958,"POLYGON ((37.916665794999943 1.0833331029999869, 37.999999127999942 1.0833331029999869, 37.999999127999942 1.1666664359999868, 37.916665794999943 1.1666664359999868, 37.916665794999943 1.0833331029999869))",588,Kenya,49,CHARI,ISIOLO NORTH,243,CHARI,11,ISIOLO
639,10262109,3.375,37.375,"POLYGON ((37.333332463999966 3.3333330939999897, 37.416665796999965 3.3333330939999897, 37.416665796999965 3.41666642699999, 37.333332463999966 3.41666642699999, 37.333332463999966 3.3333330939999897))",85,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
640,10262118,0.292,38.375,"POLYGON ((38.333332459999951 0.24999977299998477, 38.41666579299995 0.24999977299998477, 38.41666579299995 0.33333310599998478, 38.333332459999951 0.33333310599998478, 38.333332459999951 0.24999977299998477))",1393,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
641,10262120,3.375,37.292,"POLYGON ((37.249999130999953 3.3333330939999897, 37.333332463999952 3.3333330939999897, 37.333332463999952 3.41666642699999, 37.249999130999953 3.41666642699999, 37.249999130999953 3.3333330939999897))",308,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
642,10262223,2.958,38.375,"POLYGON ((38.333332459999951 2.9166664289999886, 38.41666579299995 2.9166664289999886, 38.41666579299995 2.9999997619999887, 38.333332459999951 2.9999997619999887, 38.333332459999951 2.9166664289999886))",740,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
643,10262227,0.542,37.792,"POLYGON ((37.749999128999946 0.49999977199998824, 37.833332461999944 0.49999977199998824, 37.833332461999944 0.58333310499998825, 37.749999128999946 0.58333310499998825, 37.749999128999946 0.49999977199998824))",980,Kenya,49,NGARE MARA,ISIOLO NORTH,245,673,11,ISIOLO
644,10262303,1.958,37.125,"POLYGON ((37.083332464999955 1.916666432999989, 37.166665797999954 1.916666432999989, 37.166665797999954 1.9999997659999889, 37.083332464999955 1.9999997659999889, 37.083332464999955 1.916666432999989))",578,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
645,10262570,2.458,38.542,"POLYGON ((38.499999125999949 2.4166664309999888, 38.583332458999948 2.4166664309999888, 38.583332458999948 2.4999997639999889, 38.499999125999949 2.4999997639999889, 38.499999125999949 2.4166664309999888))",43,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
646,10262873,0.042,38.708,"POLYGON ((38.666665791999947 -2.2600001159389649E-07, 38.749999124999945 -2.2600001159389649E-07, 38.749999124999945 0.083333106999988388, 38.666665791999947 0.083333106999988388, 38.666665791999947 -2.2600001159389649E-07))",178,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
647,10263190,3.875,37.208,"POLYGON ((37.16666579799994 3.8333330919999895, 37.249999130999939 3.8333330919999895, 37.249999130999939 3.9166664249999896, 37.16666579799994 3.9166664249999896, 37.16666579799994 3.8333330919999895))",1842,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
648,10263452,3.875,36.708,"POLYGON ((36.666665799999947 3.8333330919999895, 36.749999132999946 3.8333330919999895, 36.749999132999946 3.9166664249999896, 36.666665799999947 3.9166664249999896, 36.666665799999947 3.8333330919999895))",1312,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
649,10263467,4.208,37.125,"POLYGON ((37.083332464999955 4.1666664239999847, 37.166665797999954 4.1666664239999847, 37.166665797999954 4.2499997569999843, 37.083332464999955 4.2499997569999843, 37.083332464999955 4.1666664239999847))",382,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
650,10263538,3.958,36.792,"POLYGON ((36.74999913299996 3.9166664249999883, 36.833332465999959 3.9166664249999883, 36.833332465999959 3.9999997579999884, 36.74999913299996 3.9999997579999884, 36.74999913299996 3.9166664249999883))",1500,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
651,10263569,2.292,37.125,"POLYGON ((37.083332464999955 2.2499997649999841, 37.166665797999954 2.2499997649999841, 37.166665797999954 2.3333330979999842, 37.083332464999955 2.3333330979999842, 37.083332464999955 2.2499997649999841))",1640,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
652,10263617,0.875,38.792,"POLYGON ((38.74999912499996 0.8333331039999905, 38.833332457999958 0.8333331039999905, 38.833332457999958 0.91666643699999051, 38.74999912499996 0.91666643699999051, 38.74999912499996 0.8333331039999905))",335,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
653,10263853,2.208,38.292,"POLYGON ((38.249999126999938 2.1666664319999853, 38.333332459999937 2.1666664319999853, 38.333332459999937 2.2499997649999854, 38.249999126999938 2.2499997649999854, 38.249999126999938 2.1666664319999853))",1735,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
654,10264378,2.875,37.208,"POLYGON ((37.16666579799994 2.83333309599999, 37.249999130999939 2.83333309599999, 37.249999130999939 2.91666642899999, 37.16666579799994 2.91666642899999, 37.16666579799994 2.83333309599999))",1508,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
655,10264388,3.125,38.042,"POLYGON ((37.999999127999956 3.0833330949999862, 38.083332460999955 3.0833330949999862, 38.083332460999955 3.1666664279999863, 37.999999127999956 3.1666664279999863, 37.999999127999956 3.0833330949999862))",797,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
656,10264404,3.875,36.958,"POLYGON ((36.916665798999958 3.8333330919999895, 36.999999131999957 3.8333330919999895, 36.999999131999957 3.9166664249999896, 36.916665798999958 3.9166664249999896, 36.916665798999958 3.8333330919999895))",377,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
657,10264407,1.292,38.042,"POLYGON ((37.999999127999956 1.2499997689999844, 38.083332460999955 1.2499997689999844, 38.083332460999955 1.3333331019999843, 37.999999127999956 1.3333331019999843, 37.999999127999956 1.2499997689999844))",1330,Kenya,49,CHARI,ISIOLO NORTH,243,CHARI,11,ISIOLO
658,10264454,3.375,36.375,"POLYGON ((36.333332467999952 3.3333330939999897, 36.416665800999951 3.3333330939999897, 36.416665800999951 3.41666642699999, 36.333332467999952 3.41666642699999, 36.333332467999952 3.3333330939999897))",500,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
659,10264460,2.958,37.875,"POLYGON ((37.833332461999959 2.9166664289999886, 37.916665794999957 2.9166664289999886, 37.916665794999957 2.9999997619999887, 37.833332461999959 2.9999997619999887, 37.833332461999959 2.9166664289999886))",1383,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
660,10264473,3.542,36.625,"POLYGON ((36.583332466999963 3.4999997599999872, 36.666665799999961 3.4999997599999872, 36.666665799999961 3.5833330929999874, 36.583332466999963 3.5833330929999874, 36.583332466999963 3.4999997599999872))",434,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
661,10265208,3.375,38.208,"POLYGON ((38.166665793999954 3.3333330939999897, 38.249999126999953 3.3333330939999897, 38.249999126999953 3.41666642699999, 38.166665793999954 3.41666642699999, 38.166665793999954 3.3333330939999897))",988,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
662,10265212,2.875,37.875,"POLYGON ((37.833332461999959 2.83333309599999, 37.916665794999957 2.83333309599999, 37.916665794999957 2.91666642899999, 37.833332461999959 2.91666642899999, 37.833332461999959 2.83333309599999))",529,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
663,10265214,2.458,37.625,"POLYGON ((37.583332462999948 2.4166664309999888, 37.666665795999947 2.4166664309999888, 37.666665795999947 2.4999997639999889, 37.583332462999948 2.4999997639999889, 37.583332462999948 2.4166664309999888))",1576,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
664,10265252,4.208,36.958,"POLYGON ((36.916665798999958 4.1666664239999847, 36.999999131999957 4.1666664239999847, 36.999999131999957 4.2499997569999843, 36.916665798999958 4.2499997569999843, 36.916665798999958 4.1666664239999847))",1244,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
665,10265344,0.875,38.875,"POLYGON ((38.833332457999944 0.8333331039999905, 38.916665790999943 0.8333331039999905, 38.916665790999943 0.91666643699999051, 38.833332457999944 0.91666643699999051, 38.833332457999944 0.8333331039999905))",947,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
666,10265804,2.875,38.542,"POLYGON ((38.499999125999949 2.83333309599999, 38.583332458999948 2.83333309599999, 38.583332458999948 2.91666642899999, 38.499999125999949 2.91666642899999, 38.499999125999949 2.83333309599999))",1137,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
667,10265845,2.042,36.875,"POLYGON ((36.833332465999945 1.9999997659999877, 36.916665798999944 1.9999997659999877, 36.916665798999944 2.0833330989999879, 36.833332465999945 2.0833330989999879, 36.833332465999945 1.9999997659999877))",1370,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
668,10265864,2.792,36.875,"POLYGON ((36.833332465999945 2.7499997629999839, 36.916665798999944 2.7499997629999839, 36.916665798999944 2.8333330959999841, 36.833332465999945 2.8333330959999841, 36.833332465999945 2.7499997629999839))",1435,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
669,10265882,3.875,36.625,"POLYGON ((36.583332466999963 3.8333330919999895, 36.666665799999961 3.8333330919999895, 36.666665799999961 3.9166664249999896, 36.583332466999963 3.9166664249999896, 36.583332466999963 3.8333330919999895))",842,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
670,10265910,2.125,37.708,"POLYGON ((37.666665795999961 2.0833330989999865, 37.74999912899996 2.0833330989999865, 37.74999912899996 2.1666664319999867, 37.666665795999961 2.1666664319999867, 37.666665795999961 2.0833330989999865))",853,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
671,10265945,2.625,37.625,"POLYGON ((37.583332462999948 2.5833330969999864, 37.666665795999947 2.5833330969999864, 37.666665795999947 2.6666664299999865, 37.583332462999948 2.6666664299999865, 37.583332462999948 2.5833330969999864))",160,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
672,10266161,3.958,37.042,"POLYGON ((36.999999131999942 3.9166664249999883, 37.083332464999941 3.9166664249999883, 37.083332464999941 3.9999997579999884, 36.999999131999942 3.9999997579999884, 36.999999131999942 3.9166664249999883))",1569,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
673,10266473,3.125,36.542,"POLYGON ((36.49999913399995 3.0833330949999862, 36.583332466999948 3.0833330949999862, 36.583332466999948 3.1666664279999863, 36.49999913399995 3.1666664279999863, 36.49999913399995 3.0833330949999862))",3,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
674,10266474,2.625,36.958,"POLYGON ((36.916665798999958 2.5833330969999864, 36.999999131999957 2.5833330969999864, 36.999999131999957 2.6666664299999865, 36.916665798999958 2.6666664299999865, 36.916665798999958 2.5833330969999864))",1093,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
675,10266490,1.542,38.292,"POLYGON ((38.249999126999938 1.4999997679999879, 38.333332459999937 1.4999997679999879, 38.333332459999937 1.5833331009999878, 38.249999126999938 1.5833331009999878, 38.249999126999938 1.4999997679999879))",170,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
676,10266494,1.958,37.375,"POLYGON ((37.333332463999966 1.916666432999989, 37.416665796999965 1.916666432999989, 37.416665796999965 1.9999997659999889, 37.333332463999966 1.9999997659999889, 37.333332463999966 1.916666432999989))",1712,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
677,10266600,1.042,39.208,"POLYGON ((39.166665789999939 0.99999976999998808, 39.249999122999938 0.99999976999998808, 39.249999122999938 1.083333102999988, 39.166665789999939 1.083333102999988, 39.166665789999939 0.99999976999998808))",1408,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
678,10266605,2.625,37.792,"POLYGON ((37.749999128999946 2.5833330969999864, 37.833332461999944 2.5833330969999864, 37.833332461999944 2.6666664299999865, 37.749999128999946 2.6666664299999865, 37.749999128999946 2.5833330969999864))",790,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
679,10266664,2.625,37.292,"POLYGON ((37.249999130999953 2.5833330969999864, 37.333332463999952 2.5833330969999864, 37.333332463999952 2.6666664299999865, 37.249999130999953 2.6666664299999865, 37.249999130999953 2.5833330969999864))",914,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
680,10266682,1.125,38.875,"POLYGON ((38.833332457999944 1.0833331029999869, 38.916665790999943 1.0833331029999869, 38.916665790999943 1.1666664359999868, 38.833332457999944 1.1666664359999868, 38.833332457999944 1.0833331029999869))",1285,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
